0, 25, 0.380994, 0.12645, -0.728036, 0.509749, 0.736246, -0.445081, 0.773815, -0.189984, 0.571978
0, 26, 0.430605, 0.114052, -0.691038, 0.495574, 0.771674, -0.398655, 0.800792, -0.202715, 0.603082
0, 27, 0.440716, 0.111489, -0.683406, 0.492305, 0.778413, -0.389498, 0.805162, -0.204441, 0.609106
0, 28, 0.45598, 0.107607, -0.671817, 0.487144, 0.788304, -0.375856, 0.811042, -0.206532, 0.618015
0, 29, 0.471348, 0.103691, -0.660062, 0.481686, 0.797929, -0.362337, 0.816096, -0.208037, 0.626771
0, 30, 0.502329, 0.0958003, -0.636062, 0.469915, 0.816382, -0.335709, 0.823641, -0.209347, 0.643814
0, 31, 0.507517, 0.0944823, -0.632, 0.467848, 0.819353, -0.331329, 0.824558, -0.209351, 0.646593
0, 32, 0.559598, 0.0813708, -0.590439, 0.445629, 0.847441, -0.288547, 0.828202, -0.206229, 0.673387
0, 33, 0.564811, 0.0800743, -0.586191, 0.443262, 0.850087, -0.284378, 0.828002, -0.205616, 0.675966
0, 34, 0.570023, 0.0787819, -0.581927, 0.440869, 0.852704, -0.280232, 0.827698, -0.204951, 0.678526
0, 35, 0.601225, 0.0711296, -0.556011, 0.426013, 0.867797, -0.255817, 0.823657, -0.199911, 0.693489
0, 36, 0.687922, 0.0508493, -0.479672, 0.37982, 0.90503, -0.191458, 0.791204, -0.177176, 0.732097
0, 37, 0.731949, 0.0412529, -0.437669, 0.353348, 0.921604, -0.160598, 0.761355, -0.161179, 0.750192
0, 38, 0.796406, 0.0282714, -0.370423, 0.310062, 0.943431, -0.117469, 0.697835, -0.132849, 0.774995
0, 39, 0.873198, 0.0148291, -0.276029, 0.248353, 0.966203, -0.0690781, 0.580401, -0.0918525, 0.801933
0, 40, 0.919761, 0.00802193, -0.204664, 0.201444, 0.978631, -0.0412548, 0.473546, -0.0630479, 0.816686
0, 41, 0.922716, 0.00763111, -0.199519, 0.19806, 0.979393, -0.0395274, 0.465336, -0.0611071, 0.817572
0, 42, 0.941927, 0.00522845, -0.163362, 0.174277, 0.984287, -0.0284159, 0.405935, -0.0481108, 0.823139
0, 43, 0.956259, 0.00360663, -0.132192, 0.153776, 0.987898, -0.0202638, 0.35256, -0.0379153, 0.827026
0, 44, 0.95845, 0.00337299, -0.126983, 0.15035, 0.98845, -0.0190289, 0.343465, -0.0363111, 0.827593
0, 45, 0.983333, -8.05186e-05, 0.166061, 0.0433822, -0.999032, 0.00729863, -0.208776, -0.00305506, 0.822763
0, 46, 0.977583, -0.000184316, 0.186742, 0.0572442, -0.998301, 0.0108635, -0.247744, -0.00528639, 0.819671
0, 47, 0.975993, -0.000219622, 0.1919, 0.0607077, -0.998085, 0.0118485, -0.257398, -0.00593535, 0.818841
0, 48, 0.969029, -0.000405061, 0.212477, 0.0745522, -0.997086, 0.0161657, -0.295622, -0.00888538, 0.815296
0, 49, 0.86233, -0.00752469, 0.397201, 0.200914, -0.975899, 0.0851709, -0.604987, -0.0577255, 0.765707
1, 0, -0.302166, -1.98461e-05, 0.953021, -0.0399942, -0.991258, 0.125731, -0.795533, 0.000805337, -0.246705
1, 1, -0.307166, -1.51693e-05, 0.951455, -0.036431, -0.992979, 0.112543, -0.792983, 0.000681492, -0.250682
1, 2, -0.370415, 4.68653e-07, 0.92884, -0.0108111, 0.999574, 0.0271032, -0.749403, 7.638e-05, -0.301744
1, 3, -0.384451, 3.97059e-06, 0.923032, -0.0217425, 0.998402, 0.0521524, -0.736671, 0.000325123, -0.313345
1, 4, -0.39367, 9.68874e-06, 0.919038, -0.029009, 0.99729, 0.0676082, -0.727644, 0.000598178, -0.321038
1, 5, -0.446362, 0.000173954, 0.893059, -0.0721037, 0.987131, 0.142734, -0.664833, 0.00442654, -0.36646
1, 6, -0.550099, 0.00325002, 0.816543, -0.172681, 0.955203, 0.240353, -0.460628, 0.035037, -0.470179
1, 7, -0.585564, 0.00751534, 0.773033, -0.220058, 0.939894, 0.2611, -0.342535, 0.0633314, -0.51667
1, 8, -0.622545, 0.0238066, 0.68185, -0.307286, 0.912083, 0.271441, -0.107553, 0.141071, -0.595776
1, 9, -0.623785, 0.0256285, 0.674312, -0.313979, 0.909923, 0.271029, -0.0892667, 0.148342, -0.60144
1, 10, -0.624794, 0.027543, 0.666704, -0.320671, 0.907754, 0.270466, -0.0710153, 0.155781, -0.60704
1, 11, -0.625573, 0.0295523, 0.659025, -0.327362, 0.905574, 0.269757, -0.0528117, 0.163386, -0.612577
1, 12, -0.626447, 0.0338631, 0.643461, -0.34074, 0.901176, 0.267915, -0.0165982, 0.179074, -0.623457
1, 13, -0.624198, 0.0478381, 0.599284, -0.377502, 0.888728, 0.260107, 0.0809275, 0.225201, -0.65201
1, 14, -0.607861, 0.0760536, 0.527314, -0.434143, 0.868016, 0.240973, 0.221943, 0.303123, -0.692028
1, 15, -0.575122, 0.115304, 0.446757, -0.493563, 0.843297, 0.212712, 0.351997, 0.389814, -0.728667
1, 16, -0.561102, 0.130574, 0.419025, -0.513146, 0.834262, 0.201711, 0.389839, 0.418588, -0.739515
1, 17, -0.543019, 0.14975, 0.386171, -0.535795, 0.823154, 0.187993, 0.430077, 0.451519, -0.751286
1, 18, -0.472889, 0.222476, 0.274952, -0.608116, 0.781889, 0.137274, 0.530044, 0.549726, -0.783075
1, 19, -0.466175, 0.229445, 0.265078, -0.614213, 0.777933, 0.132526, 0.536287, 0.557209, -0.785331
1, 20, -0.392049, 0.30766, 0.159913, -0.675805, 0.732674, 0.0804735, 0.577717, 0.621181, -0.803985
1, 21, -0.388409, 0.311578, 0.15485, -0.678615, 0.730349, 0.0779214, 0.578603, 0.623465, -0.804642
1, 22, -0.366479, 0.335366, 0.124386, -0.695213, 0.716079, 0.0625298, 0.581899, 0.635511, -0.808141
1, 23, -0.355484, 0.347417, 0.109108, -0.703338, 0.70874, 0.0547977, 0.58227, 0.640428, -0.809604
1, 24, -0.290064, 0.42099, 0.0170265, -0.749485, 0.661968, 0.00844894, 0.567622, 0.65306, -0.814348
1, 25, -0.282937, 0.429211, 0.00677184, -0.754324, 0.656494, 0.00335357, 0.564319, 0.652573, -0.814448
1, 26, -0.258362, 0.457881, -0.0291179, -0.770787, 0.636932, -0.0143026, 0.550352, 0.647731, -0.814121
1, 27, -0.195566, 0.533436, -0.126211, -0.811715, 0.580952, -0.0601054, 0.495888, 0.609271, -0.807954
1, 28, -0.192454, 0.537262, -0.131296, -0.813717, 0.577902, -0.0624024, 0.492447, 0.606207, -0.807416
1, 29, -0.177232, 0.556086, -0.156666, -0.823501, 0.56251, -0.0736798, 0.474527, 0.58933, -0.804409
1, 30, -0.156905, 0.58146, -0.192009, -0.836576, 0.540601, -0.0888342, 0.447643, 0.561376, -0.799312
1, 31, -0.0823592, 0.674828, -0.344933, -0.886411, 0.439685, -0.144749, 0.313661, 0.380669, -0.764481
1, 32, -0.0803986, 0.677202, -0.349741, -0.887821, 0.43635, -0.146194, 0.309184, 0.373436, -0.76303
1, 33, -0.0484408, 0.713086, -0.439212, -0.912643, 0.372384, -0.168563, 0.225935, 0.222512, -0.731703
1, 34, -0.0403796, 0.720512, -0.466639, -0.919793, 0.35199, -0.173445, 0.201018, 0.170326, -0.720353
1, 35, -0.0391269, 0.721556, -0.471168, -0.920957, 0.348584, -0.174149, 0.196957, 0.161457, -0.718395
1, 36, -0.0321387, 0.726638, -0.498078, -0.92778, 0.328107, -0.17768, 0.17322, 0.107355, -0.70625
1, 37, -0.0148832, 0.728417, -0.584233, -0.948827, 0.259394, -0.180119, 0.103488, -0.0804516, -0.661009
1, 38, -0.00316502, 0.69086, -0.694346, -0.974706, 0.161884, -0.154083, 0.0356579, -0.343182, -0.586124
1, 39, -0.00253989, 0.684124, -0.705334, -0.977223, 0.151317, -0.148788, 0.0306098, -0.370023, -0.577355
1, 40, -0.000556764, 0.63992, -0.761054, -0.989398, 0.0944538, -0.110314, 0.0106835, -0.505139, -0.528335
1, 41, -0.000329921, 0.626804, -0.774198, -0.991993, 0.0800942, -0.0976513, 0.0074412, -0.536352, -0.515511
1, 42, -8.11894e-05, 0.598289, -0.799504, -0.996366, 0.0512014, -0.0680614, 0.00283808, -0.595083, -0.489218
1, 43, -1.46639e-05, 0.575035, -0.817603, -0.998697, 0.0293958, -0.0417236, 0.000884132, -0.635584, -0.468955
1, 44, 1.56861e-06, 0.524252, -0.851463, 0.999623, 0.0144044, -0.0233851, 0.000187406, -0.706421, -0.427119
1, 45, 0.000257623, 0.434497, -0.898436, 0.982284, 0.0825219, -0.168252, 0.00490844, -0.787604, -0.357636
1, 46, 0.000483384, 0.404409, -0.911518, 0.96856, 0.10279, -0.226552, 0.00705561, -0.804738, -0.334957
1, 47, 0.00193839, 0.290457, -0.95202, 0.855381, 0.161045, -0.492329, 0.0130098, -0.831102, -0.249256
1, 48, 0.00235299, 0.264318, -0.959552, 0.810738, 0.168027, -0.560777, 0.0132301, -0.829097, -0.229297
1, 49, 0.00251911, 0.253888, -0.962389, 0.79056, 0.169878, -0.588351, 0.0131376, -0.827479, -0.22127
2, 0, -0.0173376, -0.0651903, -0.99398, -0.198051, -0.127364, -0.971882, -0.159685, -0.258558, 0.0664244
2, 1, -0.0304812, -0.0803588, -0.988505, -0.248277, -0.179723, -0.951871, -0.221289, -0.179768, 0.0916612
2, 2, -0.0685586, -0.0946714, -0.973226, -0.319278, -0.286715, -0.903248, -0.358136, -0.0402026, 0.139355
2, 3, -0.125706, -0.0922643, -0.951696, -0.364513, -0.404099, -0.838948, -0.506754, 0.0706404, 0.186153
2, 4, -0.135477, -0.0908087, -0.948118, -0.369054, -0.421699, -0.828233, -0.527818, 0.0833609, 0.192748
2, 5, -0.178461, -0.0828294, -0.932567, -0.382346, -0.493829, -0.78099, -0.609155, 0.125501, 0.218866
2, 6, -0.202197, -0.0777814, -0.924055, -0.385971, -0.530706, -0.754571, -0.647172, 0.141157, 0.231756
2, 7, -0.300298, -0.0558397, -0.888737, -0.380568, -0.66676, -0.64078, -0.761894, 0.167768, 0.27793
2, 8, -0.467762, -0.0234867, -0.824106, -0.31295, -0.848287, -0.427168, -0.824303, 0.131168, 0.343419
2, 9, -0.54462, -0.0127068, -0.790341, -0.260063, -0.910118, -0.322571, -0.797227, 0.0961533, 0.371448
2, 10, -0.673848, -0.00181073, -0.720477, -0.13634, -0.980677, -0.140299, -0.64795, 0.0299324, 0.420443
2, 11, -0.712123, -0.000490309, -0.693489, -0.0876488, -0.9926, -0.0840396, -0.5656, 0.012961, 0.436806
2, 12, -0.719131, -0.000344151, -0.687968, -0.0777702, -0.994258, -0.073498, -0.547501, 0.0102991, 0.440003
2, 13, -0.753381, -9.15499e-06, -0.656899, -0.0229798, -0.999536, -0.0200157, -0.439272, 0.00094519, 0.457123
2, 14, -0.766372, 6.57526e-09, -0.642391, -0.00204718, 0.999996, -0.00171598, -0.385724, 7.66602e-06, 0.46464
2, 15, -0.79727, 0.000531966, -0.591344, -0.0868756, 0.994196, -0.0634637, -0.188243, 0.0147604, 0.488917
2, 16, -0.798417, 0.000630477, -0.588262, -0.0918339, 0.99355, -0.0665203, -0.176067, 0.0165516, 0.490282
2, 17, -0.805392, 0.00548217, -0.528119, -0.185009, 0.976213, -0.113049, 0.060469, 0.0710799, 0.514836
2, 18, -0.787651, 0.0171712, -0.471945, -0.266502, 0.953991, -0.1374, 0.269315, 0.152219, 0.534514
2, 19, -0.78411, 0.0191593, -0.465201, -0.275968, 0.951022, -0.139283, 0.293006, 0.163625, 0.536683
2, 20, -0.756768, 0.0343044, -0.424181, -0.33222, 0.931743, -0.146576, 0.428837, 0.239275, 0.549034
2, 21, -0.745432, 0.0406762, -0.410306, -0.35076, 0.924767, -0.147557, 0.471206, 0.266947, 0.552897
2, 22, -0.723104, 0.0535509, -0.385796, -0.382943, 0.911897, -0.147644, 0.541134, 0.317808, 0.559345
2, 23, -0.690098, 0.0734967, -0.353881, -0.423805, 0.894088, -0.144899, 0.622103, 0.386779, 0.567049
2, 24, -0.678114, 0.0810247, -0.343148, -0.437288, 0.887829, -0.143314, 0.646634, 0.410415, 0.569468
2, 25, -0.669873, 0.0862924, -0.335967, -0.446236, 0.883565, -0.142081, 0.662264, 0.426296, 0.57104
2, 26, -0.611944, 0.125444, -0.288836, -0.503545, 0.854001, -0.130862, 0.748896, 0.530515, 0.58044
2, 27, -0.573181, 0.153766, -0.259471, -0.537985, 0.834157, -0.12147, 0.788574, 0.59385, 0.585516
2, 28, -0.568203, 0.157529, -0.255783, -0.542241, 0.831584, -0.120177, 0.792775, 0.601638, 0.586112
2, 29, -0.501524, 0.210796, -0.207518, -0.596443, 0.796242, -0.101266, 0.831771, 0.698485, 0.593083
2, 30, -0.475215, 0.233329, -0.188811, -0.616681, 0.78169, -0.0930884, 0.839025, 0.732815, 0.595376
2, 31, -0.422247, 0.281469, -0.151199, -0.656005, 0.750964, -0.0755686, 0.840836, 0.794821, 0.599311
2, 32, -0.401116, 0.301764, -0.13609, -0.671268, 0.738069, -0.0682167, 0.836944, 0.81671, 0.60064
2, 33, -0.390595, 0.312113, -0.128523, -0.678794, 0.731492, -0.0644837, 0.834039, 0.826956, 0.601253
2, 34, -0.364487, 0.338522, -0.109574, -0.697287, 0.714678, -0.0550186, 0.824056, 0.850396, 0.60263
2, 35, -0.313508, 0.393291, -0.071563, -0.732822, 0.679481, -0.0357484, 0.793033, 0.887104, 0.604726
2, 36, -0.189903, 0.547541, 0.0314298, -0.818144, 0.574824, 0.01479, 0.648461, 0.907359, 0.605981
2, 37, -0.154904, 0.598416, 0.0657406, -0.842923, 0.537206, 0.0298467, 0.586063, 0.885972, 0.604969
2, 38, -0.133591, 0.631482, 0.0885739, -0.858405, 0.511483, 0.0390725, 0.542093, 0.863643, 0.603898
2, 39, -0.130202, 0.636906, 0.0923752, -0.860904, 0.507149, 0.0405382, 0.534629, 0.859297, 0.603689
2, 40, -0.0654528, 0.751732, 0.179323, -0.912149, 0.404285, 0.0673712, 0.359549, 0.71182, 0.596453
2, 41, -0.0336156, 0.819613, 0.242738, -0.942565, 0.325054, 0.0768916, 0.237653, 0.55, 0.588148
2, 42, -0.0185776, 0.856134, 0.286902, -0.960353, 0.267863, 0.0772736, 0.162276, 0.41425, 0.580793
2, 43, -0.0107938, 0.876502, 0.319635, -0.971704, 0.224392, 0.0737536, 0.11372, 0.303634, 0.574476
2, 44, -0.00321082, 0.89604, 0.373334, -0.986709, 0.150991, 0.0600643, 0.050842, 0.108505, 0.562445
2, 45, -0.00261231, 0.897239, 0.380405, -0.988323, 0.141125, 0.0574659, 0.0442975, 0.0819065, 0.560701
2, 46, -0.00209339, 0.898103, 0.387454, -0.989841, 0.131242, 0.0546802, 0.038201, 0.0552477, 0.558924
2, 47, -0.0016484, 0.89863, 0.39448, -0.991263, 0.121343, 0.051706, 0.0325553, 0.0285534, 0.557114
2, 48, -0.000493625, 0.89738, 0.422351, -0.995944, 0.0816035, 0.0378961, 0.0145125, -0.078088, 0.549552
2, 49, -0.000332611, 0.89623, 0.429259, -0.996853, 0.0716368, 0.0339596, 0.011138, -0.104592, 0.547582
3, 0, -0.841983, -7.64761e-06, -0.538644, -0.0208581, -0.999694, -0.013332, 0.133044, 0.00103606, -0.285837
3, 1, -0.809702, 0.000628895, -0.572383, -0.091351, 0.993792, -0.0634989, 0.401796, 0.0191587, -0.278188
3, 2, -0.776996, 0.00307103, -0.591489, -0.155178, 0.981467, -0.112438, 0.540063, 0.0540505, -0.273549
3, 3, -0.713755, 0.0121176, -0.618694, -0.244555, 0.951525, -0.186527, 0.70839, 0.129817, -0.266533
3, 4, -0.630621, 0.03132, -0.646806, -0.332691, 0.905086, -0.26483, 0.835613, 0.231447, -0.258738
3, 5, -0.592978, 0.0425029, -0.658136, -0.366445, 0.882163, -0.295816, 0.870985, 0.276149, -0.255428
3, 6, -0.587481, 0.0442617, -0.659743, -0.371136, 0.87873, -0.300152, 0.875205, 0.282563, -0.254951
3, 7, -0.565247, 0.0517001, -0.666139, -0.38957, 0.864638, -0.317233, 0.889994, 0.308159, -0.253029
3, 8, -0.548351, 0.0577005, -0.670904, -0.403043, 0.853711, -0.329748, 0.898892, 0.327201, -0.251576
3, 9, -0.542684, 0.0597803, -0.672487, -0.407467, 0.850005, -0.333859, 0.901441, 0.333502, -0.251089
3, 10, -0.519873, 0.0684935, -0.678785, -0.424826, 0.834886, -0.349984, 0.909565, 0.35839, -0.249131
3, 11, -0.508402, 0.0730833, -0.681916, -0.433305, 0.82716, -0.357845, 0.912392, 0.370601, -0.248145
3, 12, -0.4969, 0.0778256, -0.685034, -0.44165, 0.819333, -0.365566, 0.914402, 0.382622, -0.247154
3, 13, -0.491141, 0.0802532, -0.686589, -0.445773, 0.815384, -0.369372, 0.915104, 0.388554, -0.246657
3, 14, -0.468079, 0.0903316, -0.692775, -0.46194, 0.799366, -0.384221, 0.915909, 0.411692, -0.244658
3, 15, -0.450791, 0.0982657, -0.697382, -0.473729, 0.787144, -0.39495, 0.914444, 0.428343, -0.243147
3, 16, -0.445036, 0.100979, -0.698911, -0.477595, 0.783034, -0.398447, 0.913568, 0.433744, -0.242641
3, 17, -0.433547, 0.106508, -0.70196, -0.485236, 0.774767, -0.405317, 0.911245, 0.444306, -0.241626
3, 18, -0.422091, 0.112167, -0.704996, -0.492755, 0.76644, -0.412021, 0.90817, 0.454531, -0.240607
3, 19, -0.410679, 0.117953, -0.708019, -0.500156, 0.75806, -0.418556, 0.904356, 0.464397, -0.239583
3, 20, -0.39932, 0.12386, -0.711029, -0.507441, 0.749632, -0.424919, 0.899818, 0.473883, -0.238554
3, 21, -0.376795, 0.136021, -0.717011, -0.521675, 0.732655, -0.437118, 0.888627, 0.49164, -0.236485
3, 22, -0.360105, 0.145424, -0.721463, -0.532071, 0.719836, -0.445799, 0.878449, 0.503822, -0.234921
3, 23, -0.33276, 0.161574, -0.728816, -0.548899, 0.698359, -0.459352, 0.858261, 0.521786, -0.232294
3, 24, -0.250475, 0.216216, -0.751786, -0.599247, 0.629358, -0.494785, 0.769921, 0.55721, -0.22371
3, 25, -0.226764, 0.233822, -0.758785, -0.614132, 0.60789, -0.5033, 0.73614, 0.560745, -0.220974
3, 26, -0.222152, 0.237353, -0.760174, -0.617073, 0.603608, -0.504854, 0.729094, 0.560999, -0.220423
3, 27, -0.217584, 0.240885, -0.76156, -0.620004, 0.599331, -0.506357, 0.72196, 0.5611, -0.219872
3, 28, -0.204154, 0.251479, -0.765698, -0.628738, 0.586526, -0.510564, 0.700053, 0.560483, -0.218212
3, 29, -0.186903, 0.265562, -0.771165, -0.640269, 0.569525, -0.515459, 0.669781, 0.557497, -0.215985
3, 30, -0.139894, 0.30692, -0.787227, -0.674437, 0.519039, -0.525103, 0.573579, 0.533654, -0.209209
3, 31, -0.129295, 0.316912, -0.791162, -0.682962, 0.506537, -0.526292, 0.54871, 0.524239, -0.207493
3, 32, -0.0860862, 0.360621, -0.809095, -0.723283, 0.448679, -0.524927, 0.431838, 0.462878, -0.199375
3, 33, -0.0833935, 0.363518, -0.810348, -0.72622, 0.444567, -0.52437, 0.42357, 0.457449, -0.198789
3, 34, -0.0530392, 0.397743, -0.826303, -0.765497, 0.391089, -0.510944, 0.319377, 0.375493, -0.191079
3, 35, -0.0453803, 0.406836, -0.831085, -0.778066, 0.374541, -0.504313, 0.289051, 0.34642, -0.188677
3, 36, -0.0242893, 0.432501, -0.847341, -0.824152, 0.315609, -0.470282, 0.192144, 0.233288, -0.180163
3, 37, -0.00205082, 0.449494, -0.883639, -0.943698, 0.156519, -0.291439, 0.0362082, -0.0774337, -0.158831
3, 38, -2.73564e-05, 0.42705, -0.903743, -0.995666, 0.0398389, -0.0840394, 0.00194905, -0.257647, -0.145229
3, 39, -9.45514e-06, 0.423708, -0.905563, -0.997806, 0.0280918, -0.0599438, 0.000954618, -0.273192, -0.143918
3, 40, 1.66381e-07, 0.412538, -0.910925, 0.99984, 0.00738715, -0.0163098, 6.34269e-05, -0.317616, -0.139969
3, 41, 0.00134849, 0.35038, -0.931647, 0.919744, 0.144135, -0.365097, 0.0231107, -0.459731, -0.123275
3, 42, 0.0115582, 0.249116, -0.954288, 0.660124, 0.237204, -0.712721, 0.0782549, -0.522456, -0.101401
3, 43, 0.0163611, 0.219653, -0.959856, 0.583377, 0.245456, -0.774224, 0.0907434, -0.515824, -0.0951594
3, 44, 0.0169361, 0.21641, -0.960453, 0.575131, 0.246006, -0.780196, 0.0919196, -0.514483, -0.0944637
3, 45, 0.0217705, 0.19084, -0.965071, 0.511705, 0.248172, -0.822538, 0.0994723, -0.499693, -0.0888824
3, 46, 0.0281945, 0.160204, -0.970446, 0.439417, 0.246249, -0.863872, 0.103517, -0.47193, -0.0818695
3, 47, 0.0227371, 0.00306271, -0.999479, 0.0361612, 0.0705427, -0.996853, -0.206064, -0.0490487, -0.010946
3, 48, -0.0319028, -0.000794909, -0.999349, -0.0372689, -0.1276, -0.991125, 0.273564, 0.015152, -0.0122374
3, 49, -0.0597959, -0.000555325, -0.997963, -0.0622648, -0.296222, -0.953087, 0.281838, 0.0104026, -0.0216455
4, 0, 0.0952142, -0.0973543, 0.962205, 0.34962, -0.347039, 0.870247, 0.415915, -0.220605, -0.255066
4, 1, 0.164947, -0.1227, 0.914173, 0.446698, -0.493, 0.7466, 0.505531, -0.116864, -0.379632
4, 2, 0.315917, -0.133295, 0.78692, 0.511748, -0.682301, 0.522091, 0.626398, 0.0275812, -0.577944
4, 3, 0.339806, -0.131949, 0.7646, 0.513169, -0.703401, 0.491818, 0.638142, 0.043485, -0.603654
4, 4, 0.397037, -0.126648, 0.70885, 0.510943, -0.747795, 0.423958, 0.658848, 0.075616, -0.660651
4, 5, 0.451436, -0.119455, 0.65275, 0.503031, -0.783537, 0.364733, 0.668942, 0.0991667, -0.709555
4, 6, 0.464081, -0.117538, 0.639247, 0.500527, -0.791103, 0.351608, 0.669942, 0.103748, -0.720259
4, 7, 0.556596, -0.101307, 0.534394, 0.475857, -0.839672, 0.261747, 0.661142, 0.1279, -0.791661
4, 8, 0.564907, -0.0996875, 0.524389, 0.473141, -0.843535, 0.254139, 0.658892, 0.129302, -0.797509
4, 9, 0.630056, -0.0862553, 0.441841, 0.449178, -0.871532, 0.19665, 0.631958, 0.136117, -0.840232
4, 10, 0.637986, -0.0845392, 0.431231, 0.445935, -0.874692, 0.189884, 0.627469, 0.136446, -0.845054
4, 11, 0.709975, -0.0682494, 0.327653, 0.412928, -0.90141, 0.130192, 0.572455, 0.134427, -0.884913
4, 12, 0.724212, -0.0648823, 0.30528, 0.405549, -0.906337, 0.118673, 0.55806, 0.132925, -0.891905
4, 13, 0.727714, -0.0640467, 0.299659, 0.403684, -0.907534, 0.11585, 0.554311, 0.132497, -0.893575
4, 14, 0.738074, -0.0615572, 0.282736, 0.398045, -0.911044, 0.107515, 0.542709, 0.131093, -0.8984
4, 15, 0.774071, -0.052694, 0.219967, 0.376845, -0.92293, 0.0786696, 0.495687, 0.124515, -0.913676
4, 16, 0.798083, -0.0465701, 0.173721, 0.360983, -0.930681, 0.0593693, 0.457223, 0.118504, -0.922375
4, 17, 0.842182, -0.0346823, 0.0742944, 0.326329, -0.944977, 0.02298, 0.36445, 0.103142, -0.934028
4, 18, 0.844458, -0.034036, 0.0684127, 0.324257, -0.945735, 0.0210335, 0.358557, 0.102154, -0.934422
4, 19, 0.848898, -0.0327623, 0.0566424, 0.320105, -0.947226, 0.0172048, 0.346636, 0.100157, -0.935112
4, 20, 0.872286, -0.0256614, -0.0140875, 0.294965, -0.9555, -0.00397083, 0.271519, 0.0877105, -0.936523
4, 21, 0.878794, -0.0235062, -0.0376659, 0.28651, -0.958021, -0.0103466, 0.245214, 0.0834431, -0.935951
4, 22, 0.880317, -0.0229842, -0.0435578, 0.284392, -0.958635, -0.0118872, 0.238547, 0.0823712, -0.935727
4, 23, 0.894244, -0.0176891, -0.108223, 0.260971, -0.964957, -0.0274247, 0.163019, 0.0705509, -0.931115
4, 24, 0.897123, -0.0163869, -0.125792, 0.254551, -0.966555, -0.0312125, 0.141788, 0.0673466, -0.929176
4, 25, 0.898818, -0.0155523, -0.137482, 0.250265, -0.967593, -0.0336302, 0.127501, 0.0652222, -0.927722
4, 26, 0.904564, -0.0117758, -0.195617, 0.228767, -0.972467, -0.0444197, 0.0546632, 0.0548147, -0.918521
4, 27, 0.905567, -0.0104463, -0.218692, 0.22014, -0.974281, -0.0481238, 0.0249753, 0.0507867, -0.913944
4, 28, 0.905827, -0.00951514, -0.235918, 0.213661, -0.975593, -0.0506698, 0.00254355, 0.0478294, -0.910178
